Customer_id,Gender,Region,Age,Product_Name,Category,Unit_Price,Quantity,Total_Price,Shipping_Fee,Shipping_Status,"Order Date"
CUST0126,Male,West,66,Smartwatch,Wearables,200.00,5,1000.00,12.06,Returned,3/7/2023
CUST0118,Male,East,23,Keyboard,Accessories,50.00,1,50.00,16.34,"In Transit",1/16/2023
CUST0007,Female,North,52,Smartwatch,Wearables,200.00,3,600.00,15.85,Delivered,4/10/2023
CUST0263,Female,South,49,Headphones,Accessories,100.00,3,300.00,19.01,"In Transit",9/13/2023
CUST0256,Male,East,49,Laptop,Electronics,1500.00,3,4500.00,9.83,"In Transit",9/26/2023
CUST0172,Female,East,56,Mouse,Accessories,30.00,4,120.00,5.17,"In Transit",11/23/2023
CUST0114,Male,South,49,Smartphone,Electronics,800.00,3,2400.00,15.04,"In Transit",8/12/2023
CUST0198,Male,West,49,Smartphone,Electronics,800.00,5,4000.00,18.49,Delivered,12/13/2023
CUST0234,Female,South,44,Smartwatch,Wearables,200.00,1,200.00,7.67,Returned,7/8/2023
CUST0182,Female,North,19,Keyboard,Accessories,50.00,3,150.00,5.76,"In Transit",7/25/2023
CUST0104,Male,Unknown,40,Smartwatch,Wearables,200.00,1,200.00,16.29,"In Transit",7/8/2023
CUST0232,Male,West,44,Headphones,Accessories,100.00,1,100.00,6.43,Returned,7/28/2023
CUST0160,Male,West,69,Laptop,Electronics,1500.00,1,1500.00,7.32,Returned,9/19/2023
CUST0105,Female,South,27,Smartwatch,Wearables,200.00,2,400.00,9.97,Returned,1/18/2023
CUST0065,Female,West,41,Smartwatch,Wearables,200.00,5,1000.00,12.79,"In Transit",1/6/2023
CUST0220,Female,North,49,Mouse,Accessories,30.00,4,120.00,17.23,Returned,7/9/2023
CUST0150,Male,West,63,Mouse,Accessories,62.00,5,150.00,10.81,Delivered,7/1/2023
CUST0300,Male,East,66,Smartwatch,Wearables,200.00,4,800.00,16.99,Returned,10/15/2023
CUST0066,Female,North,37,Monitor,Electronics,300.00,3,900.00,17.15,"In Transit",1/3/2024
CUST0255,Male,South,39,Laptop,Electronics,1500.00,2,3000.00,11.24,Returned,11/16/2023
CUST0154,Female,North,31,Monitor,Electronics,300.00,2,600.00,5.84,"In Transit",8/19/2023
CUST0112,Female,West,33,Smartphone,Electronics,800.00,2,1600.00,7.61,Returned,12/8/2023
CUST0130,Male,East,68,Headphones,Accessories,100.00,4,400.00,14.97,Returned,12/9/2023
CUST0061,Female,South,35,Monitor,Electronics,300.00,1,300.00,15.16,Returned,10/25/2023
CUST0046,Male,East,22,Laptop,Electronics,1500.00,2,3000.00,15.58,Delivered,12/16/2023
CUST0200,Female,North,68,Laptop,Electronics,1500.00,1,1500.00,5.57,Delivered,8/6/2023
CUST0001,Male,East,38,Laptop,Electronics,1500.00,4,6000.00,11.28,Returned,4/26/2023
CUST0101,Female,West,53,Smartphone,Electronics,800.00,4,3200.00,14.35,Delivered,6/27/2023
CUST0113,Female,West,38,Keyboard,Accessories,50.00,4,200.00,19.17,Returned,1/26/2023
CUST0076,Male,South,26,Mouse,Accessories,30.00,1,30.00,10.22,Delivered,10/26/2023
CUST0120,Male,North,35,Keyboard,Accessories,50.00,3,150.00,12.89,"In Transit",1/30/2023
CUST0265,Female,North,38,Keyboard,Accessories,50.00,4,200.00,7.52,"In Transit",5/29/2023
CUST0214,Female,South,45,Monitor,Electronics,300.00,2,600.00,9.09,"In Transit",10/2/2023
CUST0058,Male,North,42,Monitor,Electronics,300.00,4,1200.00,5.56,"In Transit",6/6/2023
CUST0288,Male,North,49,Smartwatch,Wearables,200.00,2,400.00,19.66,Returned,1/31/2023
CUST0210,Male,South,30,Monitor,Electronics,300.00,1,300.00,11.26,Returned,12/31/2023
CUST0116,Male,South,20,Mouse,Accessories,30.00,1,30.00,5.41,"In Transit",1/5/2023
CUST0059,Female,South,18,Laptop,Electronics,1500.00,2,3000.00,10.13,Delivered,6/10/2023
CUST0239,Female,South,35,Smartphone,Electronics,800.00,4,3200.00,7.74,Delivered,5/26/2023
CUST0099,Male,West,49,Smartwatch,Wearables,200.00,1,200.00,8.28,"In Transit",10/6/2023
CUST0018,Female,South,38,Monitor,Electronics,300.00,2,600.00,17.38,Delivered,4/16/2023
CUST0028,Male,West,50,Keyboard,Accessories,50.00,4,200.00,11.39,Delivered,1/17/2023
CUST0159,Male,South,18,Laptop,Electronics,1500.00,3,4500.00,18.83,"In Transit",3/22/2023
CUST0053,Female,South,25,Smartwatch,Wearables,200.00,1,200.00,6.96,Returned,11/20/2023
CUST0015,Male,North,58,Laptop,Electronics,1500.00,5,7500.00,6.21,Unknown,7/21/2023
CUST0045,Male,East,21,Headphones,Accessories,100.00,4,400.00,18.30,Delivered,7/26/2023
CUST0156,Male,West,57,Laptop,Electronics,1500.00,5,7500.00,7.57,Returned,5/18/2023
CUST0238,Male,East,26,Monitor,Electronics,622.00,2,600.00,7.02,"In Transit",1/3/2024
CUST0116,Male,West,20,Monitor,Electronics,300.00,2,600.00,11.06,Unknown,8/12/2023
CUST0239,Female,East,35,Mouse,Accessories,30.00,5,150.00,13.08,Delivered,8/16/2023
CUST0268,Female,South,21,Mouse,Accessories,30.00,3,90.00,10.49,Delivered,8/11/2023
CUST0086,Male,West,26,Monitor,Electronics,300.00,2,600.00,12.94,Unknown,1/2/2023
CUST0087,Female,North,49,Laptop,Electronics,1500.00,2,3000.00,11.24,"In Transit",7/28/2023
CUST0077,Female,North,49,Monitor,Electronics,622.00,3,900.00,14.86,"In Transit",4/27/2023
CUST0122,Male,East,68,Keyboard,Accessories,50.00,2,100.00,11.09,Unknown,8/16/2023
CUST0242,Male,South,58,Smartwatch,Wearables,200.00,5,1000.00,10.84,"In Transit",10/22/2023
CUST0079,Female,North,26,Laptop,Electronics,1500.00,4,6000.00,5.57,"In Transit",8/24/2023
CUST0216,Male,East,53,Mouse,Accessories,30.00,2,60.00,8.58,Returned,10/27/2023
CUST0016,Female,West,49,Keyboard,Accessories,50.00,3,150.00,10.05,"In Transit",11/26/2023
CUST0196,Male,South,37,Smartwatch,Wearables,200.00,2,400.00,18.38,Delivered,2/17/2023
CUST0148,Male,South,67,Monitor,Electronics,300.00,3,900.00,19.76,Delivered,11/9/2023
CUST0295,Female,West,26,Mouse,Accessories,30.00,1,30.00,13.87,"In Transit",6/10/2023
CUST0048,Male,East,34,Smartwatch,Wearables,200.00,3,600.00,16.93,"In Transit",4/13/2023
CUST0115,Female,South,53,Mouse,Accessories,30.00,3,90.00,6.18,Delivered,4/25/2023
CUST0264,Female,East,49,Smartphone,Electronics,800.00,4,3200.00,17.44,Delivered,3/3/2023
CUST0216,Male,South,53,Monitor,Electronics,300.00,3,900.00,12.14,Returned,3/14/2023
CUST0029,Male,South,66,Monitor,Electronics,300.00,1,300.00,17.09,"In Transit",4/3/2023
CUST0180,Male,South,68,Keyboard,Accessories,50.00,1,50.00,11.23,Delivered,4/2/2023
CUST0184,Female,East,54,Smartphone,Electronics,800.00,5,4000.00,5.41,Returned,7/8/2023
CUST0290,Male,Unknown,37,Headphones,Accessories,100.00,5,500.00,6.55,Returned,4/20/2023
CUST0228,Female,East,25,Smartwatch,Wearables,200.00,2,400.00,6.46,"In Transit",10/19/2023
CUST0243,Male,West,58,Monitor,Electronics,300.00,4,1200.00,14.16,Unknown,5/14/2023
CUST0242,Female,North,58,Smartwatch,Wearables,200.00,3,600.00,14.74,Returned,9/29/2023
CUST0142,Male,South,32,Laptop,Electronics,1500.00,1,1500.00,6.92,"In Transit",12/26/2023
CUST0131,Male,East,67,Mouse,Accessories,30.00,1,30.00,13.84,Delivered,6/8/2023
CUST0126,Male,North,66,Keyboard,Accessories,50.00,4,200.00,10.69,Delivered,6/3/2023
CUST0265,Male,West,38,Headphones,Accessories,100.00,3,300.00,8.20,Returned,11/30/2023
CUST0003,Male,North,63,Mouse,Accessories,30.00,3,90.00,9.04,Delivered,2/14/2023
CUST0212,Male,West,62,Keyboard,Accessories,50.00,2,100.00,8.68,"In Transit",7/2/2023
CUST0106,Female,West,50,Smartphone,Electronics,800.00,1,800.00,7.34,"In Transit",6/13/2023
CUST0118,Male,West,23,Monitor,Electronics,300.00,4,1200.00,11.76,Returned,3/28/2023
CUST0126,Male,East,66,Headphones,Accessories,100.00,5,500.00,5.40,Returned,12/24/2023
CUST0292,Male,South,21,Mouse,Accessories,30.00,4,120.00,13.68,Delivered,5/24/2023
CUST0291,Female,South,49,Monitor,Electronics,300.00,3,900.00,15.81,"In Transit",5/21/2023
CUST0085,Female,North,18,Keyboard,Accessories,50.00,5,250.00,16.00,Delivered,1/5/2023
CUST0166,Female,West,29,Mouse,Accessories,30.00,4,120.00,11.36,Returned,11/19/2023
CUST0040,Female,East,49,Keyboard,Accessories,50.00,5,250.00,10.46,Returned,8/2/2023
CUST0295,Male,North,49,Monitor,Electronics,300.00,1,300.00,9.06,Returned,6/16/2023
CUST0059,Female,South,18,Mouse,Accessories,30.00,3,90.00,8.30,Unknown,2/6/2023
CUST0281,Female,East,44,Headphones,Accessories,100.00,3,300.00,13.94,"In Transit",9/28/2023
CUST0019,Male,South,69,Smartphone,Electronics,800.00,4,3200.00,19.42,Delivered,11/7/2023
CUST0004,Male,North,65,Keyboard,Accessories,50.00,5,250.00,5.92,Returned,4/4/2023
CUST0279,Female,West,59,Smartphone,Electronics,800.00,5,4000.00,15.22,Delivered,11/24/2023
CUST0069,Female,East,66,Headphones,Accessories,100.00,2,200.00,8.65,"In Transit",9/19/2023
CUST0004,Male,North,65,Monitor,Electronics,300.00,3,900.00,9.31,"In Transit",2/14/2023
CUST0060,Male,South,41,Keyboard,Accessories,50.00,3,150.00,5.55,Delivered,3/13/2023
CUST0154,Male,North,31,Mouse,Accessories,30.00,1,30.00,9.26,Returned,8/24/2023
CUST0259,Male,East,59,Monitor,Electronics,300.00,3,900.00,19.36,Delivered,5/1/2023
CUST0203,Female,East,49,Laptop,Electronics,1500.00,5,7500.00,16.44,"In Transit",9/23/2023
CUST0241,Female,West,27,Smartphone,Electronics,800.00,4,3200.00,13.94,"In Transit",2/3/2023
CUST0004,Female,West,65,Smartphone,Electronics,800.00,5,4000.00,15.80,Returned,12/29/2023
CUST0031,Male,West,67,Smartphone,Electronics,800.00,3,2400.00,7.05,"In Transit",12/14/2023
CUST0144,Male,West,54,Mouse,Accessories,30.00,4,120.00,14.50,Delivered,2/13/2023
CUST0031,Female,East,67,Mouse,Accessories,30.00,2,60.00,12.54,Unknown,3/26/2023
CUST0218,Male,East,36,Smartphone,Electronics,800.00,2,1600.00,16.62,"In Transit",8/3/2023
CUST0234,Male,South,44,Laptop,Electronics,1500.00,5,7500.00,18.67,Returned,9/12/2023
CUST0050,Female,West,40,Laptop,Electronics,1500.00,1,1500.00,13.51,Delivered,7/21/2023
CUST0140,Male,South,50,Mouse,Accessories,30.00,3,90.00,12.43,Delivered,1/5/2023
CUST0044,Male,South,30,Smartwatch,Wearables,200.00,4,800.00,13.90,Returned,6/28/2023
CUST0202,Male,South,56,Smartwatch,Wearables,200.00,3,600.00,19.03,"In Transit",1/3/2024
CUST0093,Female,North,66,Monitor,Electronics,300.00,5,1500.00,18.92,Delivered,5/3/2023
CUST0258,Female,West,39,Monitor,Electronics,300.00,1,300.00,9.04,Delivered,7/23/2023
CUST0133,Female,East,47,Smartwatch,Wearables,200.00,1,200.00,12.27,"In Transit",12/13/2023
CUST0271,Male,South,46,Keyboard,Accessories,50.00,5,250.00,19.63,"In Transit",5/22/2023
CUST0121,Female,North,66,Keyboard,Accessories,50.00,3,150.00,10.21,Returned,12/12/2023
CUST0028,Male,East,50,Monitor,Electronics,300.00,4,1200.00,14.64,"In Transit",1/28/2023
CUST0125,Male,East,49,Smartwatch,Wearables,200.00,3,600.00,6.36,Returned,11/28/2023
CUST0137,Female,East,19,Monitor,Electronics,300.00,3,900.00,9.79,Delivered,12/2/2023
CUST0240,Male,West,39,Keyboard,Accessories,50.00,1,50.00,6.14,Delivered,5/29/2023
CUST0268,Male,East,21,Monitor,Electronics,300.00,4,1200.00,10.03,"In Transit",5/16/2023
CUST0066,Female,South,37,Headphones,Accessories,100.00,3,300.00,9.91,"In Transit",8/1/2023
CUST0068,Male,South,64,Mouse,Accessories,30.00,1,30.00,19.22,"In Transit",7/31/2023
CUST0221,Male,North,49,Keyboard,Accessories,50.00,3,150.00,10.81,"In Transit",7/11/2023
CUST0266,Male,North,29,Laptop,Electronics,1500.00,2,3000.00,16.23,Delivered,1/26/2023
CUST0129,Male,South,49,Smartphone,Electronics,800.00,5,4000.00,15.97,Delivered,11/14/2023
CUST0113,Male,South,38,Monitor,Electronics,300.00,5,1500.00,19.39,Returned,2/26/2023
CUST0240,Male,West,39,Smartphone,Electronics,800.00,3,2400.00,9.92,"In Transit",7/26/2023
CUST0003,Male,South,63,Smartwatch,Wearables,200.00,4,800.00,10.23,"In Transit",6/7/2023
CUST0272,Female,South,52,Smartphone,Electronics,800.00,1,800.00,10.65,Delivered,5/29/2023
CUST0276,Male,South,66,Monitor,Electronics,300.00,5,1500.00,8.06,Delivered,6/11/2023
CUST0209,Male,North,63,Keyboard,Accessories,50.00,5,250.00,5.88,Delivered,2/12/2023
CUST0014,Male,South,20,Monitor,Electronics,300.00,1,300.00,7.32,Returned,12/18/2023
CUST0186,Male,South,55,Smartphone,Electronics,800.00,1,800.00,18.74,Returned,7/17/2023
CUST0198,Male,East,56,Laptop,Electronics,1500.00,2,3000.00,19.05,Returned,5/20/2023
CUST0043,Male,North,22,Keyboard,Accessories,50.00,4,200.00,11.99,Delivered,1/4/2023
CUST0071,Male,East,46,Monitor,Electronics,300.00,1,300.00,6.17,"In Transit",12/10/2023
CUST0131,Female,East,67,Smartphone,Electronics,800.00,3,2400.00,7.30,"In Transit",11/17/2023
CUST0131,Female,North,67,Laptop,Electronics,3110.00,4,6000.00,18.27,Unknown,8/26/2023
CUST0232,Female,Unknown,44,Laptop,Electronics,1500.00,1,1500.00,12.37,"In Transit",2/10/2023
CUST0109,Male,South,57,Smartwatch,Wearables,200.00,3,600.00,5.88,Delivered,1/10/2023
CUST0189,Male,North,38,Keyboard,Accessories,50.00,5,250.00,12.92,Returned,7/19/2023
CUST0299,Female,South,58,Mouse,Accessories,30.00,2,60.00,9.71,Returned,3/27/2023
CUST0270,Male,Unknown,64,Smartwatch,Wearables,200.00,5,1000.00,19.00,Returned,8/20/2023
CUST0031,Male,West,67,Mouse,Accessories,30.00,3,90.00,7.63,Delivered,7/22/2023
CUST0240,Male,West,39,Mouse,Accessories,30.00,5,150.00,5.60,Returned,10/10/2023
CUST0176,Male,West,51,Keyboard,Accessories,50.00,4,200.00,19.42,"In Transit",5/30/2023
CUST0252,Female,East,55,Smartwatch,Wearables,200.00,5,1000.00,13.29,Delivered,10/16/2023
CUST0225,Female,East,49,Mouse,Accessories,30.00,3,90.00,15.46,"In Transit",5/4/2023
CUST0238,Male,West,26,Mouse,Accessories,30.00,2,60.00,16.34,Returned,11/2/2023
CUST0276,Female,North,66,Headphones,Accessories,100.00,4,400.00,7.41,Delivered,1/9/2023
CUST0255,Female,West,39,Monitor,Electronics,300.00,1,300.00,13.28,Delivered,2/20/2023
CUST0133,Male,East,47,Smartphone,Electronics,800.00,4,3200.00,8.88,"In Transit",7/31/2023
CUST0097,Male,East,34,Smartwatch,Wearables,200.00,3,600.00,5.87,Returned,6/25/2023
CUST0239,Male,Unknown,35,Headphones,Accessories,100.00,4,400.00,11.97,"In Transit",3/15/2023
CUST0226,Male,West,43,Headphones,Accessories,100.00,2,200.00,15.85,Returned,10/8/2023
CUST0068,Female,North,64,Keyboard,Accessories,50.00,5,250.00,13.30,Returned,7/2/2023
CUST0149,Female,East,40,Monitor,Electronics,300.00,4,1200.00,17.21,"In Transit",7/30/2023
CUST0257,Female,Unknown,54,Mouse,Accessories,30.00,2,60.00,19.03,"In Transit",1/11/2023
CUST0299,Female,North,58,Smartwatch,Wearables,200.00,4,800.00,9.43,Returned,8/3/2023
CUST0123,Male,North,52,Smartwatch,Wearables,200.00,2,400.00,5.97,"In Transit",9/25/2023
CUST0231,Female,North,49,Laptop,Electronics,1500.00,5,7500.00,5.11,Returned,11/30/2023
CUST0217,Male,South,18,Mouse,Accessories,30.00,3,90.00,11.70,Unknown,10/20/2023
CUST0142,Male,East,32,Headphones,Accessories,100.00,3,500.00,12.38,Returned,1/1/2023
CUST0200,Female,North,68,Smartphone,Electronics,800.00,4,3200.00,17.32,Returned,8/5/2023
CUST0079,Male,West,26,Smartwatch,Wearables,200.00,2,400.00,7.14,Returned,1/4/2023
CUST0201,Female,South,49,Headphones,Accessories,100.00,1,100.00,17.21,"In Transit",1/5/2023
CUST0133,Male,East,47,Laptop,Electronics,1500.00,1,1500.00,19.19,Delivered,4/1/2023
CUST0055,Female,North,49,Mouse,Accessories,30.00,5,150.00,19.35,Delivered,10/20/2023
CUST0023,Female,South,29,Laptop,Electronics,1500.00,5,7500.00,10.36,Returned,1/7/2023
CUST0040,Male,Unknown,29,Smartwatch,Wearables,200.00,1,200.00,7.53,Delivered,1/30/2023
